Assignment,Activities,Date,Time,Action
134406,Fall24 DDM MS Form A,05/08/2025,06:34:06.821,Page next clicked on page 13
134406,Fall24 DDM MS Form A,05/08/2025,06:34:07.760,Page 14 Loaded
134406,Fall24 DDM MS Form A,05/08/2025,06:34:35.692,Page next clicked on page 14
134406,Fall24 DDM MS Form A,05/08/2025,06:34:36.757,Page 15 Loaded
134406,Fall24 DDM MS Form A,05/08/2025,06:34:51.500,Page next clicked on page 15
134406,Fall24 DDM MS Form A,05/08/2025,06:34:55.361,End activity Spring 2025 MS DDM Administration
134402,Fall 24 DDM MS Form Br,05/08/2025,06:24:25.775,Begin activity Spring 2025 MS DDM Administration
134402,Fall 24 DDM MS Form Br,05/08/2025,06:24:26.475,Page 1 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:25:33.879,Page next clicked on page 1
134402,Fall 24 DDM MS Form Br,05/08/2025,06:25:34.809,Page 2 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:25:47.732,Page next clicked on page 2
134402,Fall 24 DDM MS Form Br,05/08/2025,06:25:48.591,Page 3 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:26:31.970,Page next clicked on page 3
134402,Fall 24 DDM MS Form Br,05/08/2025,06:26:33.995,Page 5 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:27:09.858,Page next clicked on page 5
134402,Fall 24 DDM MS Form Br,05/08/2025,06:27:11.376,Page 6 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:27:15.905,Page next clicked on page 6
134402,Fall 24 DDM MS Form Br,05/08/2025,06:27:16.519,Page 7 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:28:37.986,Page next clicked on page 7
134402,Fall 24 DDM MS Form Br,05/08/2025,06:28:39.035,Page 8 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:29:36.328,Page next clicked on page 8
134402,Fall 24 DDM MS Form Br,05/08/2025,06:29:37.550,Page 9 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:30:31.444,Page next clicked on page 9
134402,Fall 24 DDM MS Form Br,05/08/2025,06:30:32.469,Page 10 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:30:34.160,Page next clicked on page 10
134402,Fall 24 DDM MS Form Br,05/08/2025,06:30:34.500,Missing answers
134402,Fall 24 DDM MS Form Br,05/08/2025,06:30:49.806,Page next clicked on page 10
134402,Fall 24 DDM MS Form Br,05/08/2025,06:30:50.785,Page 11 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:32:47.499,Page next clicked on page 11
134402,Fall 24 DDM MS Form Br,05/08/2025,06:32:49.850,Page 12 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:33:49.944,Page next clicked on page 12
134402,Fall 24 DDM MS Form Br,05/08/2025,06:33:51.026,Page 13 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:34:38.103,Page next clicked on page 13
134402,Fall 24 DDM MS Form Br,05/08/2025,06:34:39.155,Page 14 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:35:16.361,Page next clicked on page 14
134402,Fall 24 DDM MS Form Br,05/08/2025,06:35:17.418,Page 15 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:37:55.198,Page next clicked on page 15
134402,Fall 24 DDM MS Form Br,05/08/2025,06:37:56.334,Page 16 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:38:53.109,Page next clicked on page 16
134402,Fall 24 DDM MS Form Br,05/08/2025,06:38:54.148,Page 17 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:39:00.084,Page next clicked on page 17
134402,Fall 24 DDM MS Form Br,05/08/2025,06:39:00.811,Page 18 Loaded
134402,Fall 24 DDM MS Form Br,05/08/2025,06:39:41.483,Page next clicked on page 18
134402,Fall 24 DDM MS Form Br,05/08/2025,06:39:44.273,End activity Spring 2025 MS DDM Administration
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:18.570,Begin activity Spring 2025 MS DDM Administration
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:19.071,Page 1 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:28.108,Page next clicked on page 1
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:28.729,Page 2 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:36.417,Page next clicked on page 2
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:36.628,Missing answers
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:55.466,Page next clicked on page 2
134388,Fall24 DDM MS Form Ar,05/08/2025,06:22:56.516,Page 3 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:24:04.455,Page next clicked on page 3
134388,Fall24 DDM MS Form Ar,05/08/2025,06:24:06.376,Page 5 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:24:55.428,Page next clicked on page 5
134388,Fall24 DDM MS Form Ar,05/08/2025,06:24:56.726,Page 6 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:00.972,Page next clicked on page 6
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:01.837,Page 7 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:36.895,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:37.338,Page 6 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:38.377,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:38.942,Page 5 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:39.439,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:39.886,Page 3 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:40.427,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:41.003,Page 2 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:41.543,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:42.128,Page 1 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:45.214,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:45.660,Page 1 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:51.896,Page next clicked on page 1
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:52.484,Page 2 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:53.157,Page next clicked on page 2
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:54.163,Page 3 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:54.490,Page next clicked on page 3
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:56.148,Page 5 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:59.412,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:25:59.840,Page 3 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:01.818,Page next clicked on page 3
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:03.172,Page 5 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:03.759,Page next clicked on page 5
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:05.442,Page 6 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:06.355,Page next clicked on page 6
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:07.054,Page 7 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:09.711,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:10.335,Page 6 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:11.249,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:11.724,Page 5 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:13.335,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:13.895,Page 3 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:14.829,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:15.416,Page 2 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:19.281,Page 7 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:21.018,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:21.457,Page 2 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:21.883,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:22.502,Page 1 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:25.696,Wrong page
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:26.175,Page 1 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:27.142,Page next clicked on page 1
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:27.903,Page 2 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:28.767,Page next clicked on page 2
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:29.710,Page 3 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:46.358,Page next clicked on page 3
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:48.079,Page 5 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:48.651,Page next clicked on page 5
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:49.976,Page 6 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:50.931,Page next clicked on page 6
134388,Fall24 DDM MS Form Ar,05/08/2025,06:26:51.720,Page 7 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:28:03.746,Page next clicked on page 7
134388,Fall24 DDM MS Form Ar,05/08/2025,06:28:04.985,Page 8 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:29:13.878,Page next clicked on page 8
134388,Fall24 DDM MS Form Ar,05/08/2025,06:29:14.973,Page 9 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:34:22.478,Page next clicked on page 9
134388,Fall24 DDM MS Form Ar,05/08/2025,06:34:23.891,Page 10 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:36:17.467,Page next clicked on page 10
134388,Fall24 DDM MS Form Ar,05/08/2025,06:36:18.504,Page 11 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:38:21.623,Page next clicked on page 11
134388,Fall24 DDM MS Form Ar,05/08/2025,06:38:22.836,Page 12 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:45:14.651,Page next clicked on page 12
134388,Fall24 DDM MS Form Ar,05/08/2025,06:45:17.013,Page 13 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:47:14.832,Page next clicked on page 13
134388,Fall24 DDM MS Form Ar,05/08/2025,06:47:15.915,Page 14 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:47:33.771,Page next clicked on page 14
134388,Fall24 DDM MS Form Ar,05/08/2025,06:47:34.845,Page 15 Loaded
134388,Fall24 DDM MS Form Ar,05/08/2025,06:50:13.708,Page next clicked on page 15
134388,Fall24 DDM MS Form Ar,05/08/2025,06:50:17.704,End activity Spring 2025 MS DDM Administration
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:16.801,Begin activity Spring 2025 MS DDM Administration
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:17.213,Page 1 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:19.722,Page next clicked on page 1
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:20.341,Page 2 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:21.012,Page next clicked on page 2
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:21.178,Missing answers
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:32.620,Page next clicked on page 2
131413,Fall 24 DDM MS Form B,05/08/2025,06:28:33.546,Page 3 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:29:06.755,Page next clicked on page 3
131413,Fall 24 DDM MS Form B,05/08/2025,06:29:07.792,Missing answers
131413,Fall 24 DDM MS Form B,05/08/2025,06:29:34.327,Page next clicked on page 3
131413,Fall 24 DDM MS Form B,05/08/2025,06:29:36.259,Page 5 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:30:28.474,Page next clicked on page 5
131413,Fall 24 DDM MS Form B,05/08/2025,06:30:29.830,Page 6 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:30:31.729,Page next clicked on page 6
131413,Fall 24 DDM MS Form B,05/08/2025,06:30:32.344,Page 7 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:30:59.374,Page next clicked on page 7
131413,Fall 24 DDM MS Form B,05/08/2025,06:31:00.285,Page 8 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:31:17.957,Page next clicked on page 8
131413,Fall 24 DDM MS Form B,05/08/2025,06:31:19.097,Page 9 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:31:55.879,Page next clicked on page 9
131413,Fall 24 DDM MS Form B,05/08/2025,06:31:57.018,Page 10 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:35:31.304,Page next clicked on page 10
131413,Fall 24 DDM MS Form B,05/08/2025,06:35:32.512,Page 11 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:38:19.035,Page next clicked on page 11
131413,Fall 24 DDM MS Form B,05/08/2025,06:38:20.050,Page 12 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:46:18.097,Page next clicked on page 12
131413,Fall 24 DDM MS Form B,05/08/2025,06:46:19.400,Page 13 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:49:18.457,Page next clicked on page 13
131413,Fall 24 DDM MS Form B,05/08/2025,06:49:19.496,Page 14 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:49:42.396,Page next clicked on page 14
131413,Fall 24 DDM MS Form B,05/08/2025,06:49:44.338,Page 15 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:50:18.574,Page next clicked on page 15
131413,Fall 24 DDM MS Form B,05/08/2025,06:50:19.570,Page 16 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:50:40.413,Page next clicked on page 16
131413,Fall 24 DDM MS Form B,05/08/2025,06:50:41.303,Page 17 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:51:39.908,Page next clicked on page 17
131413,Fall 24 DDM MS Form B,05/08/2025,06:51:40.883,Page 18 Loaded
131413,Fall 24 DDM MS Form B,05/08/2025,06:52:29.110,Page next clicked on page 18
131413,Fall 24 DDM MS Form B,05/08/2025,06:52:32.181,End activity Spring 2025 MS DDM Administration
134408,Fall 24 DDM MS Form B,05/08/2025,06:24:18.849,Begin activity Spring 2025 MS DDM Administration
134408,Fall 24 DDM MS Form B,05/08/2025,06:24:19.322,Page 1 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:25:02.639,Page next clicked on page 1
134408,Fall 24 DDM MS Form B,05/08/2025,06:25:03.696,Page 2 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:26:06.187,Page next clicked on page 2
134408,Fall 24 DDM MS Form B,05/08/2025,06:26:06.432,Missing answers
134408,Fall 24 DDM MS Form B,05/08/2025,06:26:12.979,Page next clicked on page 2
134408,Fall 24 DDM MS Form B,05/08/2025,06:26:14.346,Page 3 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:14.916,Page next clicked on page 3
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:16.537,Page 5 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:38.661,Page next clicked on page 5
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:40.099,Page 6 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:42.824,Page next clicked on page 6
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:43.432,Page 7 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:58.957,Page next clicked on page 7
134408,Fall 24 DDM MS Form B,05/08/2025,06:27:59.897,Page 8 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:28:32.607,Page next clicked on page 8
134408,Fall 24 DDM MS Form B,05/08/2025,06:28:33.767,Page 9 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:28:36.388,Page next clicked on page 9
134408,Fall 24 DDM MS Form B,05/08/2025,06:28:36.988,Page 10 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:29:04.063,Page next clicked on page 10
134408,Fall 24 DDM MS Form B,05/08/2025,06:29:05.099,Page 11 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:29:45.815,Page next clicked on page 11
134408,Fall 24 DDM MS Form B,05/08/2025,06:29:46.841,Page 12 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:31:30.650,Page next clicked on page 12
134408,Fall 24 DDM MS Form B,05/08/2025,06:31:31.893,Page 13 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:32:29.627,Page next clicked on page 13
134408,Fall 24 DDM MS Form B,05/08/2025,06:32:30.616,Page 14 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:33:10.580,Page next clicked on page 14
134408,Fall 24 DDM MS Form B,05/08/2025,06:33:12.574,Page 15 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:33:27.727,Page next clicked on page 15
134408,Fall 24 DDM MS Form B,05/08/2025,06:33:28.775,Page 16 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:33:36.463,Page next clicked on page 16
134408,Fall 24 DDM MS Form B,05/08/2025,06:33:37.495,Page 17 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:34:19.474,Page next clicked on page 17
134408,Fall 24 DDM MS Form B,05/08/2025,06:34:20.485,Page 18 Loaded
134408,Fall 24 DDM MS Form B,05/08/2025,06:35:00.583,Page next clicked on page 18
134408,Fall 24 DDM MS Form B,05/08/2025,06:35:04.503,End activity Spring 2025 MS DDM Administration
131417,Fall24 DDM MS Form A,05/08/2025,06:21:50.844,Begin activity Spring 2025 MS DDM Administration
131417,Fall24 DDM MS Form A,05/08/2025,06:21:51.484,Page 1 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:21:55.353,Page next clicked on page 1
131417,Fall24 DDM MS Form A,05/08/2025,06:21:56.202,Page 2 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:22:14.456,Page next clicked on page 2
131417,Fall24 DDM MS Form A,05/08/2025,06:22:16.166,Page 3 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:22:53.049,Page next clicked on page 3
131417,Fall24 DDM MS Form A,05/08/2025,06:22:55.251,Page 5 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:23:07.031,Page next clicked on page 5
131417,Fall24 DDM MS Form A,05/08/2025,06:23:08.873,Page 6 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:23:11.247,Page next clicked on page 6
131417,Fall24 DDM MS Form A,05/08/2025,06:23:12.023,Page 7 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:24:02.554,Page next clicked on page 7
131417,Fall24 DDM MS Form A,05/08/2025,06:24:05.585,Page 8 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:26:11.671,Page next clicked on page 8
131417,Fall24 DDM MS Form A,05/08/2025,06:26:14.369,Page 9 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:27:20.509,Page next clicked on page 9
131417,Fall24 DDM MS Form A,05/08/2025,06:27:22.796,Page 10 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:27:25.802,Page next clicked on page 10
131417,Fall24 DDM MS Form A,05/08/2025,06:27:26.614,Page 11 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:28:38.560,Page next clicked on page 11
131417,Fall24 DDM MS Form A,05/08/2025,06:28:41.453,Page 12 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:28:53.303,Page next clicked on page 12
131417,Fall24 DDM MS Form A,05/08/2025,06:28:55.011,Page 13 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:28:59.962,Page next clicked on page 13
131417,Fall24 DDM MS Form A,05/08/2025,06:29:02.042,Page 14 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:29:21.878,Page next clicked on page 14
131417,Fall24 DDM MS Form A,05/08/2025,06:29:23.784,Page 15 Loaded
131417,Fall24 DDM MS Form A,05/08/2025,06:29:37.851,Page next clicked on page 15
131417,Fall24 DDM MS Form A,05/08/2025,06:29:49.010,End activity Spring 2025 MS DDM Administration
134400,Fall 24 DDM MS Form B,05/08/2025,06:23:57.510,Begin activity Spring 2025 MS DDM Administration
134400,Fall 24 DDM MS Form B,05/08/2025,06:23:58.157,Page 1 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:24:20.527,Page next clicked on page 1
134400,Fall 24 DDM MS Form B,05/08/2025,06:24:21.595,Page 2 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:25:10.306,Page next clicked on page 2
134400,Fall 24 DDM MS Form B,05/08/2025,06:25:11.272,Page 3 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:26:13.035,Page next clicked on page 3
134400,Fall 24 DDM MS Form B,05/08/2025,06:26:15.427,Page 5 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:27:10.302,Page next clicked on page 5
134400,Fall 24 DDM MS Form B,05/08/2025,06:27:11.811,Page 6 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:27:13.711,Page next clicked on page 6
134400,Fall 24 DDM MS Form B,05/08/2025,06:27:14.313,Page 7 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:28:32.585,Page next clicked on page 7
134400,Fall 24 DDM MS Form B,05/08/2025,06:28:33.825,Page 8 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:29:45.244,Page next clicked on page 8
134400,Fall 24 DDM MS Form B,05/08/2025,06:29:46.319,Page 9 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:30:29.300,Page next clicked on page 9
134400,Fall 24 DDM MS Form B,05/08/2025,06:30:30.381,Page 10 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:33:28.102,Page next clicked on page 10
134400,Fall 24 DDM MS Form B,05/08/2025,06:33:29.087,Page 11 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:35:04.653,Page next clicked on page 11
134400,Fall 24 DDM MS Form B,05/08/2025,06:35:05.747,Page 12 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:39:28.811,Page next clicked on page 12
134400,Fall 24 DDM MS Form B,05/08/2025,06:39:30.118,Page 13 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:43:08.364,Page next clicked on page 13
134400,Fall 24 DDM MS Form B,05/08/2025,06:43:09.421,Page 14 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:45:44.086,Page next clicked on page 14
134400,Fall 24 DDM MS Form B,05/08/2025,06:45:46.190,Page 15 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:46:42.468,Page next clicked on page 15
134400,Fall 24 DDM MS Form B,05/08/2025,06:46:43.376,Page 16 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:47:05.884,Page next clicked on page 16
134400,Fall 24 DDM MS Form B,05/08/2025,06:47:06.810,Page 17 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:48:48.564,Page next clicked on page 17
134400,Fall 24 DDM MS Form B,05/08/2025,06:48:49.451,Page 18 Loaded
134400,Fall 24 DDM MS Form B,05/08/2025,06:48:49.626,Page next clicked on page 18
134400,Fall 24 DDM MS Form B,05/08/2025,06:48:49.985,Missing answers
134400,Fall 24 DDM MS Form B,05/08/2025,06:49:37.515,Page next clicked on page 18
134400,Fall 24 DDM MS Form B,05/08/2025,06:49:40.861,End activity Spring 2025 MS DDM Administration
131593,Fall24 DDM MS Form A,04/29/2025,07:56:13.837,Begin activity Spring 2025 MS DDM Administration
131593,Fall24 DDM MS Form A,04/29/2025,07:56:14.777,Page 1 Loaded
131593,Fall24 DDM MS Form A,04/29/2025,07:56:17.812,Page next clicked on page 1
131593,Fall24 DDM MS Form A,04/29/2025,07:56:18.534,Page 2 Loaded
131593,Fall24 DDM MS Form A,04/29/2025,07:56:24.768,Page next clicked on page 2
131593,Fall24 DDM MS Form A,04/29/2025,07:56:24.924,Missing answers
131593,Fall24 DDM MS Form A,04/29/2025,07:56:35.148,Page next clicked on page 2
131593,Fall24 DDM MS Form A,04/29/2025,07:56:36.377,Page 3 Loaded
131593,Fall24 DDM MS Form A,04/29/2025,07:56:42.236,Page next clicked on page 3
