Assignment,Activities,Date,Time,Action
131863,Spr 25 CoT Form A1,05/20/2025,10:43:30,Page next clicked on page 14
131863,Spr 25 CoT Form A1,05/20/2025,10:43:31,Page 16 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:45:42,Page next clicked on page 16
131863,Spr 25 CoT Form A1,05/20/2025,10:45:43,Page 17 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:46:37,Page next clicked on page 17
131863,Spr 25 CoT Form A1,05/20/2025,10:46:37,Page 18 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:48:36,Page next clicked on page 18
131863,Spr 25 CoT Form A1,05/20/2025,10:48:37,Page 19 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:49:49,Page next clicked on page 19
131863,Spr 25 CoT Form A1,05/20/2025,10:49:51,Page 20 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:50:46,Page next clicked on page 20
131863,Spr 25 CoT Form A1,05/20/2025,10:50:47,Page 21 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:51:10,Page next clicked on page 21
131863,Spr 25 CoT Form A1,05/20/2025,10:51:11,Page 22 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:51:15,Page next clicked on page 22
131863,Spr 25 CoT Form A1,05/20/2025,10:51:16,Page 23 Loaded
131863,Spr 25 CoT Form A1,05/20/2025,10:51:42,Page next clicked on page 23
131863,Spr 25 CoT Form A1,05/20/2025,10:51:43,End activity Spring 2025 CoT HS Administration
131854,Spr 25 CoT Form A1,05/20/2025,10:28:01,Begin activity Spring 2025 CoT HS Administration
131854,Spr 25 CoT Form A1,05/20/2025,10:28:01,Page 1 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:28:18,Page next clicked on page 1
131854,Spr 25 CoT Form A1,05/20/2025,10:28:19,Page 2 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:28:23,Page next clicked on page 2
131854,Spr 25 CoT Form A1,05/20/2025,10:28:24,Page 3 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:28:51,Page next clicked on page 3
131854,Spr 25 CoT Form A1,05/20/2025,10:28:52,Page 4 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:29:33,Page next clicked on page 4
131854,Spr 25 CoT Form A1,05/20/2025,10:29:36,Page 5 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:29:40,Page next clicked on page 5
131854,Spr 25 CoT Form A1,05/20/2025,10:29:40,Page 6 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:30:27,Page next clicked on page 6
131854,Spr 25 CoT Form A1,05/20/2025,10:30:29,Page 7 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:33:12,Page next clicked on page 7
131854,Spr 25 CoT Form A1,05/20/2025,10:33:15,Page 8 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:33:30,Page next clicked on page 8
131854,Spr 25 CoT Form A1,05/20/2025,10:33:31,Page 9 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:35:46,Page next clicked on page 9
131854,Spr 25 CoT Form A1,05/20/2025,10:35:47,Page 10 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:40:00,Page next clicked on page 10
131854,Spr 25 CoT Form A1,05/20/2025,10:40:02,Page 11 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:41:28,Page next clicked on page 11
131854,Spr 25 CoT Form A1,05/20/2025,10:41:29,Page 12 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:42:26,Page next clicked on page 12
131854,Spr 25 CoT Form A1,05/20/2025,10:42:26,Page 13 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:44:19,Page next clicked on page 13
131854,Spr 25 CoT Form A1,05/20/2025,10:44:21,Page 14 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:45:27,Page next clicked on page 14
131854,Spr 25 CoT Form A1,05/20/2025,10:45:29,Page 15 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:45:40,Page next clicked on page 15
131854,Spr 25 CoT Form A1,05/20/2025,10:45:41,Page 16 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:47:20,Page next clicked on page 16
131854,Spr 25 CoT Form A1,05/20/2025,10:47:21,Page 17 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:49:27,Page next clicked on page 17
131854,Spr 25 CoT Form A1,05/20/2025,10:49:27,Page 18 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:49:53,Page next clicked on page 18
131854,Spr 25 CoT Form A1,05/20/2025,10:49:54,Page 19 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:53:11,Page next clicked on page 19
131854,Spr 25 CoT Form A1,05/20/2025,10:53:12,Page 20 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:54:17,Page next clicked on page 20
131854,Spr 25 CoT Form A1,05/20/2025,10:54:18,Page 21 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:55:23,Page next clicked on page 21
131854,Spr 25 CoT Form A1,05/20/2025,10:55:24,Page 22 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:55:49,Page next clicked on page 22
131854,Spr 25 CoT Form A1,05/20/2025,10:55:49,Page 23 Loaded
131854,Spr 25 CoT Form A1,05/20/2025,10:57:08,Page next clicked on page 23
131854,Spr 25 CoT Form A1,05/20/2025,10:57:11,End activity Spring 2025 CoT HS Administration
131860,Spr 25 CoT Form A1r,04/29/2025,7:33:08,Begin activity Spring 2025 CoT HS Administration
131860,Spr 25 CoT Form A1r,04/29/2025,7:33:09,Page 1 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:33:13,Page next clicked on page 1
131860,Spr 25 CoT Form A1r,04/29/2025,7:33:14,Page 2 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:43:53,Page next clicked on page 2
131860,Spr 25 CoT Form A1r,04/29/2025,7:43:53,Missing answers
131860,Spr 25 CoT Form A1r,04/29/2025,7:44:00,Page next clicked on page 2
131860,Spr 25 CoT Form A1r,04/29/2025,7:44:02,Page 3 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:45:07,Page next clicked on page 3
131860,Spr 25 CoT Form A1r,04/29/2025,7:45:10,Page 4 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:46:25,Page next clicked on page 4
131860,Spr 25 CoT Form A1r,04/29/2025,7:46:30,Page 5 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:46:32,Page next clicked on page 5
131860,Spr 25 CoT Form A1r,04/29/2025,7:46:33,Page 6 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:49:10,Page next clicked on page 6
131860,Spr 25 CoT Form A1r,04/29/2025,7:49:13,Page 7 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:50:26,Page next clicked on page 7
131860,Spr 25 CoT Form A1r,04/29/2025,7:50:27,Page 8 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:53:07,Page next clicked on page 8
131860,Spr 25 CoT Form A1r,04/29/2025,7:53:09,Page 9 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:53:29,Page next clicked on page 9
131860,Spr 25 CoT Form A1r,04/29/2025,7:53:30,Page 10 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:55:04,Page next clicked on page 10
131860,Spr 25 CoT Form A1r,04/29/2025,7:55:06,Page 11 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:57:48,Page next clicked on page 11
131860,Spr 25 CoT Form A1r,04/29/2025,7:57:50,Page 12 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,7:59:22,Page next clicked on page 12
131860,Spr 25 CoT Form A1r,04/29/2025,7:59:23,Page 13 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:00:12,Page next clicked on page 13
131860,Spr 25 CoT Form A1r,04/29/2025,8:00:13,Page 14 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:02:00,Page next clicked on page 14
131860,Spr 25 CoT Form A1r,04/29/2025,8:02:02,Page 15 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:09:31,Page next clicked on page 15
131860,Spr 25 CoT Form A1r,04/29/2025,8:09:33,Page 16 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:10:00,Page next clicked on page 16
131860,Spr 25 CoT Form A1r,04/29/2025,8:10:01,Page 17 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:11:38,Page next clicked on page 17
131860,Spr 25 CoT Form A1r,04/29/2025,8:11:40,Page 18 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:12:09,Page next clicked on page 18
131860,Spr 25 CoT Form A1r,04/29/2025,8:12:11,Page 19 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:12:27,Page next clicked on page 19
131860,Spr 25 CoT Form A1r,04/29/2025,8:12:28,Page 20 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:13:18,Page next clicked on page 20
131860,Spr 25 CoT Form A1r,04/29/2025,8:13:21,Page 21 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:14:23,Page next clicked on page 21
131860,Spr 25 CoT Form A1r,04/29/2025,8:14:26,Page 22 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:14:37,Page next clicked on page 22
131860,Spr 25 CoT Form A1r,04/29/2025,8:14:38,Page 23 Loaded
131860,Spr 25 CoT Form A1r,04/29/2025,8:15:23,Page next clicked on page 23
131860,Spr 25 CoT Form A1r,04/29/2025,8:15:29,End activity Spring 2025 CoT HS Administration
131856,Spr 25 CoT Form B1,05/20/2025,10:36:13,Begin activity Spring 2025 CoT HS Administration
131856,Spr 25 CoT Form B1,05/20/2025,10:36:13,Page 1 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:36:15,Page next clicked on page 1
131856,Spr 25 CoT Form B1,05/20/2025,10:36:16,Page 2 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:36:23,Page next clicked on page 2
131856,Spr 25 CoT Form B1,05/20/2025,10:36:23,Page 3 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:36:47,Page next clicked on page 3
131856,Spr 25 CoT Form B1,05/20/2025,10:36:49,Page 4 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:37:58,Page next clicked on page 4
131856,Spr 25 CoT Form B1,05/20/2025,10:38:01,Page 5 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:38:04,Page next clicked on page 5
131856,Spr 25 CoT Form B1,05/20/2025,10:38:04,Page 6 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:38:18,Page next clicked on page 6
131856,Spr 25 CoT Form B1,05/20/2025,10:38:20,Missing answers
131856,Spr 25 CoT Form B1,05/20/2025,10:38:27,Page next clicked on page 6
131856,Spr 25 CoT Form B1,05/20/2025,10:38:30,Page 7 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:38:36,Page next clicked on page 7
131856,Spr 25 CoT Form B1,05/20/2025,10:38:37,Page 8 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:38:42,Page next clicked on page 8
131856,Spr 25 CoT Form B1,05/20/2025,10:38:42,Page 9 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:38:50,Page next clicked on page 9
131856,Spr 25 CoT Form B1,05/20/2025,10:38:51,Page 10 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:38:55,Page next clicked on page 10
131856,Spr 25 CoT Form B1,05/20/2025,10:38:56,Page 11 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:04,Page next clicked on page 11
131856,Spr 25 CoT Form B1,05/20/2025,10:39:06,Page 12 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:11,Page next clicked on page 12
131856,Spr 25 CoT Form B1,05/20/2025,10:39:11,Page 13 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:16,Page next clicked on page 13
131856,Spr 25 CoT Form B1,05/20/2025,10:39:27,Page 14 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:32,Page next clicked on page 14
131856,Spr 25 CoT Form B1,05/20/2025,10:39:33,Page 15 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:39,Page next clicked on page 15
131856,Spr 25 CoT Form B1,05/20/2025,10:39:42,Page 16 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:44,Page next clicked on page 16
131856,Spr 25 CoT Form B1,05/20/2025,10:39:45,Page 17 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:39:57,Page next clicked on page 17
131856,Spr 25 CoT Form B1,05/20/2025,10:39:59,Missing answers
131856,Spr 25 CoT Form B1,05/20/2025,10:40:05,Page next clicked on page 17
131856,Spr 25 CoT Form B1,05/20/2025,10:40:07,Page 18 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:40:13,Page next clicked on page 18
131856,Spr 25 CoT Form B1,05/20/2025,10:40:14,Page 19 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:40:18,Page next clicked on page 19
131856,Spr 25 CoT Form B1,05/20/2025,10:40:19,Page 20 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:40:22,Page next clicked on page 20
131856,Spr 25 CoT Form B1,05/20/2025,10:40:23,Page 22 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:40:26,Page next clicked on page 22
131856,Spr 25 CoT Form B1,05/20/2025,10:40:26,Page 23 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:41:32,Page next clicked on page 23
131856,Spr 25 CoT Form B1,05/20/2025,10:41:33,Page 24 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:41:35,Page next clicked on page 24
131856,Spr 25 CoT Form B1,05/20/2025,10:41:36,Page 25 Loaded
131856,Spr 25 CoT Form B1,05/20/2025,10:41:38,Page next clicked on page 25
131856,Spr 25 CoT Form B1,05/20/2025,10:41:39,End activity Spring 2025 CoT HS Administration
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:16,Begin activity Spring 2025 CoT HS Administration
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:17,Page 1 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:20,Page next clicked on page 1
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:20,Page 2 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:22,Page next clicked on page 2
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:22,Missing answers
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:27,Page next clicked on page 2
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:27,Missing answers
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:34,Page next clicked on page 2
131855,Spr 25 CoT Form B1r,05/20/2025,10:28:34,Page 3 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:29:14,Page next clicked on page 3
131855,Spr 25 CoT Form B1r,05/20/2025,10:29:16,Page 4 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:34:23,Page next clicked on page 4
131855,Spr 25 CoT Form B1r,05/20/2025,10:34:27,Page 5 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:34:30,Page next clicked on page 5
131855,Spr 25 CoT Form B1r,05/20/2025,10:34:30,Page 6 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:42:28,Page next clicked on page 6
131855,Spr 25 CoT Form B1r,05/20/2025,10:42:28,Page 7 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:46:45,Page next clicked on page 7
131855,Spr 25 CoT Form B1r,05/20/2025,10:46:46,Page 8 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:46:57,Page next clicked on page 8
131855,Spr 25 CoT Form B1r,05/20/2025,10:46:57,Page 9 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:56:23,Page next clicked on page 9
131855,Spr 25 CoT Form B1r,05/20/2025,10:56:23,Page 10 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:57:41,Page next clicked on page 10
131855,Spr 25 CoT Form B1r,05/20/2025,10:57:42,Page 11 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,10:58:23,Page next clicked on page 11
131855,Spr 25 CoT Form B1r,05/20/2025,10:58:24,Page 12 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:02:25,Page next clicked on page 12
131855,Spr 25 CoT Form B1r,05/20/2025,11:02:28,Page 13 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:04:10,Page next clicked on page 13
131855,Spr 25 CoT Form B1r,05/20/2025,11:04:11,Page 14 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:06:33,Page next clicked on page 14
131855,Spr 25 CoT Form B1r,05/20/2025,11:06:45,Page 15 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:08:01,Page next clicked on page 15
131855,Spr 25 CoT Form B1r,05/20/2025,11:08:02,Page 16 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:10:15,Page next clicked on page 16
131855,Spr 25 CoT Form B1r,05/20/2025,11:10:17,Page 17 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:11:24,Page next clicked on page 17
131855,Spr 25 CoT Form B1r,05/20/2025,11:11:24,Page 18 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:16:52,Page next clicked on page 18
131855,Spr 25 CoT Form B1r,05/20/2025,11:16:55,Page 19 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:18:23,Page next clicked on page 19
131855,Spr 25 CoT Form B1r,05/20/2025,11:18:25,Page 20 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:19:58,Page next clicked on page 20
131855,Spr 25 CoT Form B1r,05/20/2025,11:19:59,Page 21 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:20:16,Page next clicked on page 21
131855,Spr 25 CoT Form B1r,05/20/2025,11:20:16,Page 22 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:21:36,Page next clicked on page 22
131855,Spr 25 CoT Form B1r,05/20/2025,11:21:37,Page 23 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:22:08,Page next clicked on page 23
131855,Spr 25 CoT Form B1r,05/20/2025,11:22:09,Page 24 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:23:26,Page next clicked on page 24
131855,Spr 25 CoT Form B1r,05/20/2025,11:23:27,Page 25 Loaded
131855,Spr 25 CoT Form B1r,05/20/2025,11:23:28,Page next clicked on page 25
131855,Spr 25 CoT Form B1r,05/20/2025,11:23:28,Missing answers
131855,Spr 25 CoT Form B1r,05/20/2025,11:24:54,Page next clicked on page 25
131855,Spr 25 CoT Form B1r,05/20/2025,11:24:56,End activity Spring 2025 CoT HS Administration
131839,Spr 25 CoT Form A1,05/20/2025,10:28:59,Begin activity Spring 2025 CoT HS Administration
131839,Spr 25 CoT Form A1,05/20/2025,10:29:00,Page 1 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:29:04,Page next clicked on page 1
131839,Spr 25 CoT Form A1,05/20/2025,10:29:05,Page 2 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:29:09,Page next clicked on page 2
131839,Spr 25 CoT Form A1,05/20/2025,10:29:09,Missing answers
131839,Spr 25 CoT Form A1,05/20/2025,10:29:24,Page next clicked on page 2
131839,Spr 25 CoT Form A1,05/20/2025,10:29:24,Missing answers
131839,Spr 25 CoT Form A1,05/20/2025,10:29:32,Page next clicked on page 2
131839,Spr 25 CoT Form A1,05/20/2025,10:29:33,Page 3 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:30:20,Page next clicked on page 3
131839,Spr 25 CoT Form A1,05/20/2025,10:30:22,Page 4 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:34:37,Page next clicked on page 4
131839,Spr 25 CoT Form A1,05/20/2025,10:34:41,Missing answers
131839,Spr 25 CoT Form A1,05/20/2025,10:34:58,Page next clicked on page 4
131839,Spr 25 CoT Form A1,05/20/2025,10:35:03,Page 5 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:35:05,Page next clicked on page 5
131839,Spr 25 CoT Form A1,05/20/2025,10:35:06,Page 6 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:47:37,Page next clicked on page 6
131839,Spr 25 CoT Form A1,05/20/2025,10:47:40,Page 7 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:51:22,Page next clicked on page 7
131839,Spr 25 CoT Form A1,05/20/2025,10:51:25,Page 8 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:52:18,Page next clicked on page 8
131839,Spr 25 CoT Form A1,05/20/2025,10:52:19,Page 9 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,10:53:41,Page next clicked on page 9
131839,Spr 25 CoT Form A1,05/20/2025,10:53:43,Page 10 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:00:14,Page next clicked on page 10
131839,Spr 25 CoT Form A1,05/20/2025,11:00:16,Page 11 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:04:13,Page next clicked on page 11
131839,Spr 25 CoT Form A1,05/20/2025,11:04:15,Page 12 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:05:05,Page next clicked on page 12
131839,Spr 25 CoT Form A1,05/20/2025,11:05:07,Page 13 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:24:51,Page next clicked on page 13
131839,Spr 25 CoT Form A1,05/20/2025,11:24:52,Page 14 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:25:02,Page next clicked on page 14
131839,Spr 25 CoT Form A1,05/20/2025,11:25:04,Missing answers
131839,Spr 25 CoT Form A1,05/20/2025,11:42:46,Page next clicked on page 14
131839,Spr 25 CoT Form A1,05/20/2025,11:42:48,Page 16 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:46:42,Page next clicked on page 16
131839,Spr 25 CoT Form A1,05/20/2025,11:46:44,Page 17 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:49:56,Page next clicked on page 17
131839,Spr 25 CoT Form A1,05/20/2025,11:49:57,Page 18 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:50:53,Page next clicked on page 18
131839,Spr 25 CoT Form A1,05/20/2025,11:50:54,Page 19 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:52:17,Page next clicked on page 19
131839,Spr 25 CoT Form A1,05/20/2025,11:52:20,Page 20 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:52:27,Page next clicked on page 20
131839,Spr 25 CoT Form A1,05/20/2025,11:52:28,Page 21 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:52:38,Page next clicked on page 21
131839,Spr 25 CoT Form A1,05/20/2025,11:52:39,Page 22 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:52:39,Page next clicked on page 22
131839,Spr 25 CoT Form A1,05/20/2025,11:52:40,Missing answers
131839,Spr 25 CoT Form A1,05/20/2025,11:52:47,Page next clicked on page 22
131839,Spr 25 CoT Form A1,05/20/2025,11:52:48,Page 23 Loaded
131839,Spr 25 CoT Form A1,05/20/2025,11:53:00,Page next clicked on page 23
131839,Spr 25 CoT Form A1,05/20/2025,11:53:03,End activity Spring 2025 CoT HS Administration
131781,Spr 25 CoT Form B1r,05/09/2025,10:31:06,Begin activity Spring 2025 CoT HS Administration
131781,Spr 25 CoT Form B1r,05/09/2025,10:31:07,Page 1 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:31:10,Page next clicked on page 1
131781,Spr 25 CoT Form B1r,05/09/2025,10:31:11,Page 2 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:32:07,Page next clicked on page 2
131781,Spr 25 CoT Form B1r,05/09/2025,10:32:08,Missing answers
131781,Spr 25 CoT Form B1r,05/09/2025,10:32:13,Page next clicked on page 2
131781,Spr 25 CoT Form B1r,05/09/2025,10:32:15,Page 3 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:32:40,Page next clicked on page 3
131781,Spr 25 CoT Form B1r,05/09/2025,10:32:42,Page 4 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:38:04,Page next clicked on page 4
131781,Spr 25 CoT Form B1r,05/09/2025,10:38:11,Page 5 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:38:11,Page next clicked on page 5
131781,Spr 25 CoT Form B1r,05/09/2025,10:38:15,Page 6 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:39:22,Page next clicked on page 6
131781,Spr 25 CoT Form B1r,05/09/2025,10:39:24,Page 7 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:44:11,Page next clicked on page 7
131781,Spr 25 CoT Form B1r,05/09/2025,10:44:13,Page 8 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:49:15,Page next clicked on page 8
131781,Spr 25 CoT Form B1r,05/09/2025,10:49:17,Page 9 Loaded
131781,Spr 25 CoT Form B1r,05/09/2025,10:49:21,Page next clicked on page 9
